auction_ending,buying_format,country,currency,details,extra_fields,img_url,item_category,item_main_category,item_main_category_id,item_source_category_id,item_source_sub_category_id,item_sub_category,item_title,item_url,location,make,model,price,price_original,serial_number,source_item_id,state,thumbnail_s3_path,thumbnail_url,vendor_address,vendor_address2,vendor_categories,vendor_city,vendor_comments,vendor_contact,vendor_contact2,vendor_contact2_designation,vendor_contact_designation,vendor_contact_url,vendor_country,vendor_email,vendor_email1,vendor_email2,vendor_email3,vendor_facebook,vendor_fax,vendor_linkedin,vendor_location,vendor_logo_url,vendor_manufacturers,vendor_name,vendor_phone,vendor_phone2,vendor_services,vendor_skype,vendor_state,vendor_twitter,vendor_url,vendor_website,vendor_zipcode,year
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164610/41164610_1616394686_240.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164610/41164610_1616394686_579.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164610/41164610_1616394686_405.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164610/41164610_1616394686_282.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164610/41164610_1616394686_283.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164610/41164610_1616394686_843.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164610/41164610_1616394686_274.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164610/41164610_1616394686_101.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164610/41164610_1616394686_815.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164610/41164610_1616394686_435.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 325-07   P,https://www.machineryzone.com/used/crawler-excavator/41164610/caterpillar-325-07-p.html,"
                    ",Caterpillar,325-07   P,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/367419/41164610/41164610_1616394686_240.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,EMPIRE MACHINERY CO,,,,,,,,,,2021
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/1863256/40993901/40993901_1613666945_495.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/1863256/40993901/40993901_1613666945_880.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/1863256/40993901/40993901_1613666946_488.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 330CL,https://www.machineryzone.com/used/crawler-excavator/40993901/caterpillar-330cl.html,"
                    ",Caterpillar,330CL,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/1863256/40993901/40993901_1613666945_495.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,CONSTRUCTION TRADERS USA LLC,,,,,,,,,,2006
,sale,USA,,,,,Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 307E,https://www.machineryzone.com/used/crawler-excavator/41135131/caterpillar-307e.html,"
                    ",Caterpillar,307E,,,,,,,nan,,,,,,,,,,,,,,,,,,,"
                    ",,,YANCEY BROS. CO.,,,,,,,,,,2016
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164615/41164615_1616394729_366.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164615/41164615_1616394729_994.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164615/41164615_1616394729_440.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164615/41164615_1616394729_836.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164615/41164615_1616394729_16.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164615/41164615_1616394729_781.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164615/41164615_1616394729_672.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 307.5-07,https://www.machineryzone.com/used/crawler-excavator/41164615/caterpillar-307-5-07.html,"
                    ",Caterpillar,307.5-07,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/367419/41164615/41164615_1616394729_366.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,EMPIRE MACHINERY CO,,,,,,,,,,2021
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164613/41164613_1616394718_980.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164613/41164613_1616394718_721.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164613/41164613_1616394718_655.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164613/41164613_1616394718_871.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164613/41164613_1616394718_827.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164613/41164613_1616394718_26.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164613/41164613_1616394718_465.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164613/41164613_1616394718_614.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164613/41164613_1616394718_823.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164613/41164613_1616394718_86.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 306-07 OR,https://www.machineryzone.com/used/crawler-excavator/41164613/caterpillar-306-07-or.html,"
                    ",Caterpillar,306-07 OR,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/367419/41164613/41164613_1616394718_980.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,EMPIRE MACHINERY CO,,,,,,,,,,2021
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164612/41164612_1616394712_398.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164612/41164612_1616394712_623.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164612/41164612_1616394712_374.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164612/41164612_1616394712_93.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164612/41164612_1616394712_588.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164612/41164612_1616394712_70.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164612/41164612_1616394712_221.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164612/41164612_1616394712_538.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164612/41164612_1616394712_229.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164612/41164612_1616394712_564.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 320-07   P,https://www.machineryzone.com/used/crawler-excavator/41164612/caterpillar-320-07-p.html,"
                    ",Caterpillar,320-07   P,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/367419/41164612/41164612_1616394712_398.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,EMPIRE MACHINERY CO,,,,,,,,,,2021
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164614/41164614_1616394725_736.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164614/41164614_1616394725_970.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164614/41164614_1616394725_280.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164614/41164614_1616394725_893.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164614/41164614_1616394725_778.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164614/41164614_1616394725_170.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164614/41164614_1616394725_407.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 307.5-07,https://www.machineryzone.com/used/crawler-excavator/41164614/caterpillar-307-5-07.html,"
                    ",Caterpillar,307.5-07,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/367419/41164614/41164614_1616394725_736.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,EMPIRE MACHINERY CO,,,,,,,,,,2021
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164609/41164609_1616394680_520.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164609/41164609_1616394680_443.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164609/41164609_1616394680_108.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164609/41164609_1616394680_238.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164609/41164609_1616394680_772.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164609/41164609_1616394680_629.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164609/41164609_1616394680_334.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164609/41164609_1616394680_190.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164609/41164609_1616394680_751.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164609/41164609_1616394680_892.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 308-07,https://www.machineryzone.com/used/crawler-excavator/41164609/caterpillar-308-07.html,"
                    ",Caterpillar,308-07,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/367419/41164609/41164609_1616394680_520.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,EMPIRE MACHINERY CO,,,,,,,,,,2021
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164616/41164616_1616394734_343.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164616/41164616_1616394734_387.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164616/41164616_1616394734_683.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164616/41164616_1616394734_65.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164616/41164616_1616394734_414.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164616/41164616_1616394734_289.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164616/41164616_1616394734_389.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164616/41164616_1616394734_137.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164616/41164616_1616394734_121.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164616/41164616_1616394734_752.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 308-07,https://www.machineryzone.com/used/crawler-excavator/41164616/caterpillar-308-07.html,"
                    ",Caterpillar,308-07,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/367419/41164616/41164616_1616394734_343.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,EMPIRE MACHINERY CO,,,,,,,,,,2021
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/618064/41164264/41164264_1616135596_397.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/618064/41164264/41164264_1616135596_891.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/618064/41164264/41164264_1616135596_312.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/618064/41164264/41164264_1616135596_390.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/618064/41164264/41164264_1616135596_673.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/618064/41164264/41164264_1616135596_158.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/618064/41164264/41164264_1616135596_517.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/618064/41164264/41164264_1616135596_729.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/618064/41164264/41164264_1616135596_361.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/618064/41164264/41164264_1616135596_193.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Kubota KX080,https://www.machineryzone.com/used/crawler-excavator/41164264/kubota-kx080.html,"
                    ",Kubota,KX080,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/618064/41164264/41164264_1616135596_397.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,Select Vehicle Marketing,,,,,,,,,,2009
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164619/41164619_1616394740_611.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164619/41164619_1616394740_702.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164619/41164619_1616394740_125.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164619/41164619_1616394740_119.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164619/41164619_1616394740_303.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164619/41164619_1616394740_629.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164619/41164619_1616394740_280.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164619/41164619_1616394740_297.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164619/41164619_1616394740_324.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164619/41164619_1616394740_866.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 308-07,https://www.machineryzone.com/used/crawler-excavator/41164619/caterpillar-308-07.html,"
                    ",Caterpillar,308-07,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/367419/41164619/41164619_1616394740_611.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,EMPIRE MACHINERY CO,,,,,,,,,,2021
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/369026/41163767/41163767_1616111557_127.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/369026/41163767/41163767_1616111557_535.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/369026/41163767/41163767_1616111557_891.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/369026/41163767/41163767_1616111557_885.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/369026/41163767/41163767_1616111557_558.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/369026/41163767/41163767_1616111557_730.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/369026/41163767/41163767_1616111557_456.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/369026/41163767/41163767_1616111557_242.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/369026/41163767/41163767_1616111557_707.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/369026/41163767/41163767_1616111557_743.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 336EL,https://www.machineryzone.com/used/crawler-excavator/41163767/caterpillar-336el.html,"
                    ",Caterpillar,336EL,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/369026/41163767/41163767_1616111557_127.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,Company Wrench,,,,,,,,,,2013
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164622/41164622_1616394747_736.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164622/41164622_1616394747_650.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164622/41164622_1616394747_644.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164622/41164622_1616394747_352.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164622/41164622_1616394747_903.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164622/41164622_1616394747_850.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164622/41164622_1616394747_59.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164622/41164622_1616394747_288.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164622/41164622_1616394747_672.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164622/41164622_1616394747_329.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 308-07,https://www.machineryzone.com/used/crawler-excavator/41164622/caterpillar-308-07.html,"
                    ",Caterpillar,308-07,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/367419/41164622/41164622_1616394747_736.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,EMPIRE MACHINERY CO,,,,,,,,,,2021
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/223938/41163718/41163718_1616458732_468.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/223938/41163718/41163718_1616111111_625.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/223938/41163718/41163718_1616111111_441.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/223938/41163718/41163718_1616111111_228.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/223938/41163718/41163718_1616111111_339.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/223938/41163718/41163718_1616111111_161.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/223938/41163718/41163718_1616111111_935.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/223938/41163718/41163718_1616111111_621.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/223938/41163718/41163718_1616111111_968.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Hitachi ZX350 LC-3,https://www.machineryzone.com/used/crawler-excavator/41163718/hitachi-zx350-lc-3.html,"
                    ",Hitachi,ZX350 LC-3,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/223938/41163718/41163718_1616458732_468.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,Hoerr Machinery,,,,,,,,,,2006
,sale,USA,,,,,Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Sany SY265CLR,https://www.machineryzone.com/new/crawler-excavator/41166440/sany-sy265clr.html,"
                    ",Sany,SY265CLR,,,,,,,nan,,,,,,,,,,,,,,,,,,,"
                    ",,,NEWMAN TRACTOR,,,,,,,,,,2021
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164623/41164623_1616394753_396.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164623/41164623_1616394753_786.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164623/41164623_1616394753_707.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164623/41164623_1616394753_602.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164623/41164623_1616394753_859.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164623/41164623_1616394753_372.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164623/41164623_1616394753_313.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164623/41164623_1616394753_114.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164623/41164623_1616394753_930.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41164623/41164623_1616394753_455.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 307.5-07,https://www.machineryzone.com/used/crawler-excavator/41164623/caterpillar-307-5-07.html,"
                    ",Caterpillar,307.5-07,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/367419/41164623/41164623_1616394753_396.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,EMPIRE MACHINERY CO,,,,,,,,,,2021
,sale,,,,,,Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Kobelco SK140SR LC-5,https://www.machineryzone.com/used/crawler-excavator/1/3088/kobelco.html,,,,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/488042/41142399/41142399_1616025691_802.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sale,USA,,,,,Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Sany SY265CLR,https://www.machineryzone.com/new/crawler-excavator/41166441/sany-sy265clr.html,"
                    ",Sany,SY265CLR,,,,,,,nan,,,,,,,,,,,,,,,,,,,"
                    ",,,NEWMAN TRACTOR,,,,,,,,,,2021
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/488042/41166552/41166552_1616198797_744.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/488042/41166552/41166552_1616198797_36.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/488042/41166552/41166552_1616198797_706.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/488042/41166552/41166552_1616198797_332.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Komatsu PC120-6E0,https://www.machineryzone.com/used/crawler-excavator/41166552/komatsu-pc120-6e0.html,"
                    ",Komatsu,PC120-6E0,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/488042/41166552/41166552_1616198797_744.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,Milam Equipment,,,,,,,,,,2004
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/225129/41163720/41163720_1616111130_394.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/225129/41163720/41163720_1616111130_682.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/225129/41163720/41163720_1616111130_183.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/225129/41163720/41163720_1616111130_444.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/225129/41163720/41163720_1616111130_191.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/225129/41163720/41163720_1616111130_59.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/225129/41163720/41163720_1616111130_161.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/225129/41163720/41163720_1616111130_791.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/225129/41163720/41163720_1616111130_663.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/225129/41163720/41163720_1616111130_366.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Komatsu PC210 LC-11,https://www.machineryzone.com/used/crawler-excavator/41163720/komatsu-pc210-lc-11.html,"
                    ",Komatsu,PC210 LC-11,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/225129/41163720/41163720_1616111130_394.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,ROAD MACHINERY & SUPPLIES CO. (IL),,,,,,,,,,2017
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/488042/41166556/41166556_1616198801_353.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/488042/41166556/41166556_1616198801_528.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/488042/41166556/41166556_1616198801_155.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/488042/41166556/41166556_1616198801_448.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/488042/41166556/41166556_1616198801_843.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/488042/41166556/41166556_1616198801_373.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/488042/41166556/41166556_1616198801_402.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Volvo EC300EL,https://www.machineryzone.com/used/crawler-excavator/41166556/volvo-ec300el.html,"
                    ",Volvo,EC300EL,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/488042/41166556/41166556_1616198801_353.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,Milam Equipment,,,,,,,,,,2015
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/471567/41163813/41163813_1616111983_25.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/471567/41163813/41163813_1616111983_305.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/471567/41163813/41163813_1616111983_955.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/471567/41163813/41163813_1616111983_174.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/471567/41163813/41163813_1616111983_721.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/471567/41163813/41163813_1616111983_41.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Deere 490,https://www.machineryzone.com/used/crawler-excavator/41163813/deere-490.html,"
                    ",Deere,490,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/471567/41163813/41163813_1616111983_25.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,Lano Equipment,,,,,,,,,,1994
,sale,USA,,,,"//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41167088/41167088_1616394840_438.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41167088/41167088_1616394840_15.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41167088/41167088_1616394840_78.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41167088/41167088_1616394840_345.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41167088/41167088_1616394840_460.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41167088/41167088_1616394840_25.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41167088/41167088_1616394840_556.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41167088/41167088_1616394840_131.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41167088/41167088_1616394840_722.jpg,//d22dk94hfc1k6q.cloudfront.net/pa/750-560/367419/41167088/41167088_1616394840_687.jpg",Excavators,Construction Equipment,Construction Equipment,Excavators,Crawler Excavators,Crawler Excavators,Caterpillar 336-07   P,https://www.machineryzone.com/used/crawler-excavator/41167088/caterpillar-336-07-p.html,"
                    ",Caterpillar,336-07   P,,,,,,,//d22dk94hfc1k6q.cloudfront.net/none/220-160/367419/41167088/41167088_1616394840_438.jpg,,,,,,,,,,,,,,,,,,,"
                    ",,,EMPIRE MACHINERY CO,,,,,,,,,,2019
